,E,flux
776,1.023532e+00,2.109350e+19
777,1.024722e+00,2.090774e+19
778,1.025913e+00,2.081426e+19
779,1.027103e+00,2.076840e+19
780,1.028293e+00,2.073663e+19
781,1.029483e+00,2.071401e+19
782,1.030673e+00,2.069907e+19
783,1.031863e+00,2.068667e+19
784,1.033053e+00,2.067433e+19
785,1.034243e+00,2.067235e+19
786,1.035434e+00,2.068009e+19
787,1.036624e+00,2.068558e+19
788,1.037814e+00,2.067766e+19
789,1.039004e+00,2.066683e+19
790,1.040194e+00,2.066295e+19
791,1.041384e+00,2.066668e+19
792,1.042574e+00,2.066939e+19
793,1.043764e+00,2.069726e+19
794,1.044954e+00,2.077866e+19
795,1.046145e+00,2.088563e+19
796,1.047335e+00,2.099958e+19
797,1.048525e+00,2.111420e+19
798,1.049715e+00,2.122773e+19
799,1.050905e+00,2.132657e+19
800,1.052095e+00,2.140540e+19
801,1.053285e+00,2.145502e+19
802,1.054475e+00,2.139540e+19
803,1.055666e+00,2.127765e+19
804,1.056856e+00,2.115706e+19
805,1.058046e+00,2.104651e+19
806,1.059236e+00,2.094090e+19
807,1.060426e+00,2.083077e+19
808,1.061616e+00,2.069725e+19
809,1.062806e+00,2.056780e+19
810,1.063996e+00,2.049561e+19
811,1.065187e+00,2.047264e+19
812,1.066377e+00,2.045174e+19
813,1.067567e+00,2.041770e+19
814,1.068757e+00,2.038248e+19
815,1.069947e+00,2.034669e+19
816,1.071137e+00,2.031375e+19
817,1.072327e+00,2.028682e+19
818,1.073517e+00,2.028495e+19
819,1.074707e+00,2.029167e+19
820,1.075898e+00,2.029860e+19
821,1.077088e+00,2.030295e+19
822,1.078278e+00,2.027238e+19
823,1.079468e+00,2.023229e+19
824,1.080658e+00,2.020218e+19
825,1.081848e+00,2.019714e+19
826,1.083038e+00,2.024015e+19
827,1.084228e+00,2.029378e+19
828,1.085419e+00,2.033888e+19
829,1.086609e+00,2.034871e+19
830,1.087799e+00,2.027880e+19
831,1.088989e+00,2.017829e+19
832,1.090179e+00,2.007600e+19
833,1.091369e+00,1.998064e+19
834,1.092559e+00,1.991658e+19
835,1.093749e+00,1.988582e+19
836,1.094939e+00,1.987182e+19
837,1.096130e+00,1.986268e+19
838,1.097320e+00,1.985620e+19
839,1.098510e+00,1.986035e+19
840,1.099700e+00,1.987420e+19
841,1.100890e+00,1.987659e+19
842,1.102080e+00,1.987940e+19
843,1.103270e+00,1.989130e+19
844,1.104460e+00,1.989750e+19
845,1.105651e+00,1.989523e+19
846,1.106841e+00,1.989616e+19
847,1.108031e+00,1.987905e+19
848,1.109221e+00,1.984440e+19
849,1.110411e+00,1.981185e+19
850,1.111601e+00,1.978185e+19
851,1.112791e+00,1.975213e+19
852,1.113981e+00,1.972386e+19
853,1.115172e+00,1.970073e+19
854,1.116362e+00,1.968182e+19
855,1.117552e+00,1.965853e+19
856,1.118742e+00,1.963525e+19
857,1.119932e+00,1.960893e+19
858,1.121122e+00,1.958235e+19
859,1.122312e+00,1.956330e+19
860,1.123502e+00,1.954790e+19
861,1.124692e+00,1.953665e+19
862,1.125883e+00,1.950939e+19
863,1.127073e+00,1.949023e+19
864,1.128263e+00,1.948929e+19
865,1.129453e+00,1.949468e+19
866,1.130643e+00,1.950291e+19
867,1.131833e+00,1.951018e+19
868,1.133023e+00,1.950145e+19
869,1.134213e+00,1.946870e+19
870,1.135404e+00,1.943207e+19
871,1.136594e+00,1.939614e+19
872,1.137784e+00,1.936953e+19
873,1.138974e+00,1.935433e+19
874,1.140164e+00,1.933788e+19
875,1.141354e+00,1.932151e+19
876,1.142544e+00,1.931578e+19
877,1.143734e+00,1.931666e+19
878,1.144924e+00,1.931143e+19
879,1.146115e+00,1.930212e+19
880,1.147305e+00,1.928448e+19
881,1.148495e+00,1.926870e+19
882,1.149685e+00,1.925369e+19
883,1.150875e+00,1.923817e+19
884,1.152065e+00,1.922411e+19
885,1.153255e+00,1.921146e+19
886,1.154445e+00,1.920073e+19
887,1.155636e+00,1.919222e+19
888,1.156826e+00,1.918218e+19
889,1.158016e+00,1.916802e+19
890,1.159206e+00,1.915545e+19
891,1.160396e+00,1.914470e+19
892,1.161586e+00,1.913534e+19
893,1.162776e+00,1.912668e+19
894,1.163966e+00,1.911724e+19
895,1.165157e+00,1.910753e+19
896,1.166347e+00,1.909782e+19
897,1.167537e+00,1.908831e+19
898,1.168727e+00,1.907933e+19
899,1.169917e+00,1.907036e+19
900,1.171107e+00,1.906139e+19
901,1.172297e+00,1.905309e+19
902,1.173487e+00,1.904478e+19
903,1.174677e+00,1.903648e+19
904,1.175868e+00,1.902866e+19
905,1.177058e+00,1.902094e+19
906,1.178248e+00,1.901322e+19
907,1.179438e+00,1.900605e+19
908,1.180628e+00,1.899951e+19
909,1.181818e+00,1.899138e+19
910,1.183008e+00,1.898602e+19
911,1.184198e+00,1.899235e+19
912,1.185389e+00,1.903579e+19
913,1.186579e+00,1.905936e+19
914,1.187769e+00,1.905891e+19
915,1.188959e+00,1.905185e+19
916,1.190149e+00,1.904473e+19
917,1.191339e+00,1.903777e+19
918,1.192529e+00,1.903138e+19
919,1.193719e+00,1.902527e+19
920,1.194909e+00,1.901949e+19
921,1.196100e+00,1.901442e+19
922,1.197290e+00,1.900967e+19
923,1.198480e+00,1.900501e+19
924,1.199670e+00,1.900021e+19
925,1.200860e+00,1.899487e+19
926,1.202050e+00,1.898909e+19
927,1.203240e+00,1.898251e+19
928,1.204430e+00,1.897492e+19
929,1.205621e+00,1.896661e+19
930,1.206811e+00,1.895819e+19
931,1.208001e+00,1.895010e+19
932,1.209191e+00,1.894277e+19
933,1.210381e+00,1.893641e+19
934,1.211571e+00,1.893047e+19
935,1.212761e+00,1.892488e+19
936,1.213951e+00,1.891992e+19
937,1.215142e+00,1.891494e+19
938,1.216332e+00,1.890954e+19
939,1.217522e+00,1.890359e+19
940,1.218712e+00,1.889749e+19
941,1.219902e+00,1.889052e+19
942,1.221092e+00,1.888296e+19
943,1.222282e+00,1.887590e+19
944,1.223472e+00,1.886947e+19
945,1.224662e+00,1.886359e+19
946,1.225853e+00,1.885838e+19
947,1.227043e+00,1.885395e+19
948,1.228233e+00,1.885221e+19
949,1.229423e+00,1.884296e+19
950,1.230613e+00,1.883988e+19
951,1.231803e+00,1.884194e+19
952,1.232993e+00,1.885428e+19
953,1.234183e+00,1.889950e+19
954,1.235374e+00,1.888559e+19
955,1.236564e+00,1.883447e+19
956,1.237754e+00,1.881141e+19
957,1.238944e+00,1.879737e+19
958,1.240134e+00,1.878735e+19
959,1.241324e+00,1.877968e+19
960,1.242514e+00,1.877514e+19
961,1.243704e+00,1.877432e+19
962,1.244894e+00,1.877521e+19
963,1.246085e+00,1.877657e+19
964,1.247275e+00,1.877807e+19
965,1.248465e+00,1.877919e+19
966,1.249655e+00,1.878056e+19
967,1.250845e+00,1.878260e+19
968,1.252035e+00,1.878488e+19
969,1.253225e+00,1.878638e+19
970,1.254415e+00,1.878216e+19
971,1.255606e+00,1.877196e+19
972,1.256796e+00,1.876113e+19
973,1.257986e+00,1.875049e+19
974,1.259176e+00,1.873961e+19
975,1.260366e+00,1.872860e+19
976,1.261556e+00,1.871759e+19
977,1.262746e+00,1.870609e+19
978,1.263936e+00,1.869209e+19
979,1.265127e+00,1.867885e+19
980,1.266317e+00,1.866933e+19
981,1.267507e+00,1.866221e+19
982,1.268697e+00,1.865553e+19
983,1.269887e+00,1.864916e+19
984,1.271077e+00,1.864336e+19
985,1.272267e+00,1.863793e+19
986,1.273457e+00,1.863346e+19
987,1.274647e+00,1.862899e+19
988,1.275838e+00,1.862494e+19
989,1.277028e+00,1.862273e+19
990,1.278218e+00,1.862308e+19
991,1.279408e+00,1.862449e+19
992,1.280598e+00,1.862655e+19
993,1.281788e+00,1.862869e+19
994,1.282978e+00,1.862774e+19
995,1.284168e+00,1.862230e+19
996,1.285359e+00,1.861328e+19
997,1.286549e+00,1.860388e+19
998,1.287739e+00,1.859528e+19
999,1.288929e+00,1.858902e+19
1000,1.290119e+00,1.858360e+19
1001,1.291309e+00,1.858009e+19
1002,1.292499e+00,1.857741e+19
1003,1.293689e+00,1.857507e+19
1004,1.294879e+00,1.857276e+19
1005,1.296070e+00,1.857059e+19
1006,1.297260e+00,1.856906e+19
1007,1.298450e+00,1.856770e+19
1008,1.299640e+00,1.856673e+19
1009,1.300830e+00,1.856533e+19
1010,1.302020e+00,1.856448e+19
1011,1.303210e+00,1.856353e+19
1012,1.304400e+00,1.856356e+19
1013,1.305591e+00,1.856419e+19
1014,1.306781e+00,1.856506e+19
1015,1.307971e+00,1.856624e+19
1016,1.309161e+00,1.856992e+19
1017,1.310351e+00,1.857022e+19
1018,1.311541e+00,1.857228e+19
1019,1.312731e+00,1.857598e+19
1020,1.313921e+00,1.857967e+19
1021,1.315112e+00,1.858427e+19
1022,1.316302e+00,1.859251e+19
1023,1.317492e+00,1.859556e+19
1024,1.318682e+00,1.860272e+19
1025,1.319872e+00,1.861235e+19
1026,1.321062e+00,1.862109e+19
1027,1.322252e+00,1.862872e+19
1028,1.323442e+00,1.863923e+19
1029,1.324632e+00,1.865050e+19
1030,1.325823e+00,1.866327e+19
1031,1.327013e+00,1.867906e+19
1032,1.328203e+00,1.869896e+19
1033,1.329393e+00,1.871986e+19
1034,1.330583e+00,1.873997e+19
1035,1.331773e+00,1.875830e+19
1036,1.332963e+00,1.877576e+19
1037,1.334153e+00,1.879726e+19
1038,1.335344e+00,1.881180e+19
1039,1.336534e+00,1.882289e+19
1040,1.337724e+00,1.882835e+19
1041,1.338914e+00,1.883956e+19
1042,1.340104e+00,1.884327e+19
1043,1.341294e+00,1.886200e+19
1044,1.342484e+00,1.888753e+19
1045,1.343674e+00,1.892761e+19
1046,1.344864e+00,1.898524e+19
1047,1.346055e+00,1.906927e+19
1048,1.347245e+00,1.919641e+19
1049,1.348435e+00,1.942271e+19
1050,1.349625e+00,1.984907e+19
1051,1.350815e+00,1.945913e+19
1052,1.352005e+00,1.917521e+19
1053,1.353195e+00,1.900591e+19
1054,1.354385e+00,1.888987e+19
1055,1.355576e+00,1.879929e+19
1056,1.356766e+00,1.872497e+19
1057,1.357956e+00,1.865619e+19
1058,1.359146e+00,1.859744e+19
1059,1.360336e+00,1.854605e+19
1060,1.361526e+00,1.850178e+19
1061,1.362716e+00,1.846182e+19
1062,1.363906e+00,1.842571e+19
1063,1.365097e+00,1.839408e+19
1064,1.366287e+00,1.836914e+19
1065,1.367477e+00,1.834136e+19
1066,1.368667e+00,1.831222e+19
1067,1.369857e+00,1.828675e+19
1068,1.371047e+00,1.826347e+19
1069,1.372237e+00,1.824321e+19
1070,1.373427e+00,1.822619e+19
1071,1.374617e+00,1.820835e+19
1072,1.375808e+00,1.818611e+19
1073,1.376998e+00,1.816655e+19
1074,1.378188e+00,1.815209e+19
1075,1.379378e+00,1.815305e+19
1076,1.380568e+00,1.815517e+19
1077,1.381758e+00,1.814737e+19
1078,1.382948e+00,1.813448e+19
1079,1.384138e+00,1.811327e+19
1080,1.385329e+00,1.809153e+19
1081,1.386519e+00,1.807051e+19
1082,1.387709e+00,1.804408e+19
1083,1.388899e+00,1.801519e+19
1084,1.390089e+00,1.799092e+19
1085,1.391279e+00,1.796905e+19
1086,1.392469e+00,1.795197e+19
1087,1.393659e+00,1.793356e+19
1088,1.394849e+00,1.791809e+19
1089,1.396040e+00,1.792893e+19
1090,1.397230e+00,1.794506e+19
1091,1.398420e+00,1.789496e+19
1092,1.399610e+00,1.788371e+19
1093,1.400800e+00,1.787753e+19
1094,1.401990e+00,1.786988e+19
1095,1.403180e+00,1.785771e+19
1096,1.404370e+00,1.787021e+19
1097,1.405561e+00,1.794218e+19
1098,1.406751e+00,1.802426e+19
1099,1.407941e+00,1.808638e+19
1100,1.409131e+00,1.804860e+19
1101,1.410321e+00,1.797106e+19
1102,1.411511e+00,1.788927e+19
1103,1.412701e+00,1.780758e+19
1104,1.413891e+00,1.774550e+19
1105,1.415082e+00,1.773001e+19
1106,1.416272e+00,1.771125e+19
1107,1.417462e+00,1.769794e+19
1108,1.418652e+00,1.768938e+19
1109,1.419842e+00,1.768159e+19
1110,1.421032e+00,1.767529e+19
1111,1.422222e+00,1.767126e+19
1112,1.423412e+00,1.767109e+19
1113,1.424602e+00,1.767406e+19
1114,1.425793e+00,1.767847e+19
1115,1.426983e+00,1.768169e+19
1116,1.428173e+00,1.769319e+19
1117,1.429363e+00,1.766359e+19
1118,1.430553e+00,1.765372e+19
1119,1.431743e+00,1.765176e+19
1120,1.432933e+00,1.765215e+19
1121,1.434123e+00,1.765645e+19
1122,1.435314e+00,1.766609e+19
1123,1.436504e+00,1.767180e+19
1124,1.437694e+00,1.767198e+19
1125,1.438884e+00,1.766022e+19
1126,1.440074e+00,1.765294e+19
1127,1.441264e+00,1.764793e+19
1128,1.442454e+00,1.764035e+19
1129,1.443644e+00,1.763220e+19
1130,1.444834e+00,1.763913e+19
1131,1.446025e+00,1.762311e+19
1132,1.447215e+00,1.760534e+19
1133,1.448405e+00,1.760219e+19
1134,1.449595e+00,1.760638e+19
1135,1.450785e+00,1.762113e+19
1136,1.451975e+00,1.763990e+19
1137,1.453165e+00,1.764282e+19
1138,1.454355e+00,1.760685e+19
1139,1.455546e+00,1.760162e+19
1140,1.456736e+00,1.761852e+19
1141,1.457926e+00,1.762771e+19
1142,1.459116e+00,1.762425e+19
1143,1.460306e+00,1.762462e+19
1144,1.461496e+00,1.764471e+19
1145,1.462686e+00,1.768430e+19
1146,1.463876e+00,1.775089e+19
1147,1.465067e+00,1.785918e+19
1148,1.466257e+00,1.809996e+19
1149,1.467447e+00,1.860108e+19
1150,1.468637e+00,1.983540e+19
1151,1.469827e+00,2.055693e+19
1152,1.471017e+00,1.893005e+19
1153,1.472207e+00,1.829096e+19
1154,1.473397e+00,1.797325e+19
1155,1.474587e+00,1.779142e+19
1156,1.475778e+00,1.768268e+19
1157,1.476968e+00,1.760989e+19
1158,1.478158e+00,1.756417e+19
1159,1.479348e+00,1.753068e+19
1160,1.480538e+00,1.750399e+19
1161,1.481728e+00,1.748526e+19
1162,1.482918e+00,1.746781e+19
1163,1.484108e+00,1.745297e+19
1164,1.485299e+00,1.743915e+19
1165,1.486489e+00,1.742873e+19
1166,1.487679e+00,1.742250e+19
1167,1.488869e+00,1.741094e+19
1168,1.490059e+00,1.740319e+19
1169,1.491249e+00,1.739388e+19
1170,1.492439e+00,1.738449e+19
1171,1.493629e+00,1.737895e+19
1172,1.494819e+00,1.737882e+19
1173,1.496010e+00,1.736910e+19
1174,1.497200e+00,1.735741e+19
1175,1.498390e+00,1.734253e+19
1176,1.499580e+00,1.733539e+19
1177,1.500770e+00,1.733422e+19
1178,1.501960e+00,1.733797e+19
1179,1.503150e+00,1.733475e+19
1180,1.504340e+00,1.729218e+19
1181,1.505531e+00,1.726574e+19
1182,1.506721e+00,1.726088e+19
1183,1.507911e+00,1.724147e+19
1184,1.509101e+00,1.720866e+19
1185,1.510291e+00,1.718298e+19
1186,1.511481e+00,1.716034e+19
1187,1.512671e+00,1.714712e+19
1188,1.513861e+00,1.714760e+19
1189,1.515052e+00,1.712187e+19
1190,1.516242e+00,1.709879e+19
1191,1.517432e+00,1.708396e+19
1192,1.518622e+00,1.707677e+19
1193,1.519812e+00,1.706537e+19
1194,1.521002e+00,1.705439e+19
1195,1.522192e+00,1.704394e+19
1196,1.523382e+00,1.703350e+19
1197,1.524572e+00,1.702553e+19
1198,1.525763e+00,1.703395e+19
1199,1.526953e+00,1.702088e+19
1200,1.528143e+00,1.699658e+19
1201,1.529333e+00,1.698550e+19
1202,1.530523e+00,1.697686e+19
1203,1.531713e+00,1.698120e+19
1204,1.532903e+00,1.697779e+19
1205,1.534093e+00,1.696528e+19
1206,1.535284e+00,1.694892e+19
1207,1.536474e+00,1.693378e+19
1208,1.537664e+00,1.693052e+19
1209,1.538854e+00,1.694220e+19
1210,1.540044e+00,1.695520e+19
1211,1.541234e+00,1.696859e+19
1212,1.542424e+00,1.694383e+19
1213,1.543614e+00,1.692552e+19
1214,1.544804e+00,1.691036e+19
1215,1.545995e+00,1.689960e+19
1216,1.547185e+00,1.688885e+19
1217,1.548375e+00,1.687538e+19
1218,1.549565e+00,1.687124e+19
1219,1.550755e+00,1.686394e+19
1220,1.551945e+00,1.684978e+19
1221,1.553135e+00,1.684016e+19
1222,1.554325e+00,1.685551e+19
1223,1.555516e+00,1.685131e+19
1224,1.556706e+00,1.683258e+19
1225,1.557896e+00,1.682509e+19
1226,1.559086e+00,1.681216e+19
1227,1.560276e+00,1.681415e+19
1228,1.561466e+00,1.684578e+19
1229,1.562656e+00,1.684787e+19
1230,1.563846e+00,1.682704e+19
1231,1.565037e+00,1.680004e+19
1232,1.566227e+00,1.678414e+19
1233,1.567417e+00,1.678920e+19
1234,1.568607e+00,1.678727e+19
1235,1.569797e+00,1.678105e+19
1236,1.570987e+00,1.676785e+19
1237,1.572177e+00,1.676590e+19
1238,1.573367e+00,1.676916e+19
1239,1.574557e+00,1.678723e+19
1240,1.575748e+00,1.680637e+19
1241,1.576938e+00,1.676427e+19
1242,1.578128e+00,1.675261e+19
1243,1.579318e+00,1.674561e+19
1244,1.580508e+00,1.673938e+19
1245,1.581698e+00,1.673594e+19
1246,1.582888e+00,1.673047e+19
1247,1.584078e+00,1.671904e+19
1248,1.585269e+00,1.672488e+19
1249,1.586459e+00,1.673719e+19
1250,1.587649e+00,1.676064e+19
1251,1.588839e+00,1.674537e+19
1252,1.590029e+00,1.674849e+19
1253,1.591219e+00,1.677474e+19
1254,1.592409e+00,1.674580e+19
1255,1.593599e+00,1.677172e+19
1256,1.594789e+00,1.681913e+19
1257,1.595980e+00,1.676351e+19
1258,1.597170e+00,1.670487e+19
1259,1.598360e+00,1.669474e+19
1260,1.599550e+00,1.685036e+19
1261,1.600740e+00,1.664196e+19
1262,1.601930e+00,1.660765e+19
1263,1.603120e+00,1.658336e+19
1264,1.604310e+00,1.657451e+19
1265,1.605501e+00,1.658567e+19
1266,1.606691e+00,1.665835e+19
1267,1.607881e+00,1.670294e+19
1268,1.609071e+00,1.655962e+19
1269,1.610261e+00,1.654386e+19
1270,1.611451e+00,1.651672e+19
1271,1.612641e+00,1.648350e+19
1272,1.613831e+00,1.647254e+19
1273,1.615022e+00,1.646930e+19
1274,1.616212e+00,1.646211e+19
1275,1.617402e+00,1.642405e+19
1276,1.618592e+00,1.646701e+19
1277,1.619782e+00,1.651247e+19
1278,1.620972e+00,1.650081e+19
1279,1.622162e+00,1.658633e+19
1280,1.623352e+00,1.674270e+19
1281,1.624542e+00,1.651187e+19
1282,1.625733e+00,1.647840e+19
1283,1.626923e+00,1.636060e+19
1284,1.628113e+00,1.632238e+19
1285,1.629303e+00,1.630959e+19
1286,1.630493e+00,1.631504e+19
1287,1.631683e+00,1.631157e+19
1288,1.632873e+00,1.629784e+19
1289,1.634063e+00,1.627556e+19
1290,1.635254e+00,1.627613e+19
1291,1.636444e+00,1.626491e+19
1292,1.637634e+00,1.624754e+19
1293,1.638824e+00,1.624176e+19
1294,1.640014e+00,1.623987e+19
1295,1.641204e+00,1.623396e+19
1296,1.642394e+00,1.622671e+19
1297,1.643584e+00,1.621886e+19
1298,1.644774e+00,1.624689e+19
1299,1.645965e+00,1.624708e+19
1300,1.647155e+00,1.630709e+19
1301,1.648345e+00,1.621614e+19
1302,1.649535e+00,1.624750e+19
1303,1.650725e+00,1.643788e+19
1304,1.651915e+00,1.619198e+19
1305,1.653105e+00,1.614817e+19
1306,1.654295e+00,1.614002e+19
1307,1.655486e+00,1.615174e+19
1308,1.656676e+00,1.615341e+19
1309,1.657866e+00,1.612765e+19
1310,1.659056e+00,1.620835e+19
1311,1.660246e+00,1.619723e+19
1312,1.661436e+00,1.612275e+19
1313,1.662626e+00,1.620568e+19
1314,1.663816e+00,1.612891e+19
1315,1.665007e+00,1.609071e+19
1316,1.666197e+00,1.610541e+19
1317,1.667387e+00,1.606529e+19
1318,1.668577e+00,1.604336e+19
1319,1.669767e+00,1.604057e+19
1320,1.670957e+00,1.604690e+19
1321,1.672147e+00,1.604039e+19
1322,1.673337e+00,1.607396e+19
1323,1.674527e+00,1.608152e+19
1324,1.675718e+00,1.604930e+19
1325,1.676908e+00,1.603053e+19
1326,1.678098e+00,1.600879e+19
1327,1.679288e+00,1.599169e+19
1328,1.680478e+00,1.599903e+19
1329,1.681668e+00,1.598287e+19
1330,1.682858e+00,1.597212e+19
1331,1.684048e+00,1.596794e+19
1332,1.685239e+00,1.595492e+19
1333,1.686429e+00,1.597027e+19
1334,1.687619e+00,1.597116e+19
1335,1.688809e+00,1.592830e+19
1336,1.689999e+00,1.592051e+19
1337,1.691189e+00,1.590382e+19
1338,1.692379e+00,1.589715e+19
1339,1.693569e+00,1.589530e+19
1340,1.694759e+00,1.590620e+19
1341,1.695950e+00,1.587584e+19
1342,1.697140e+00,1.586495e+19
1343,1.698330e+00,1.587985e+19
1344,1.699520e+00,1.587370e+19
1345,1.700710e+00,1.586518e+19
1346,1.701900e+00,1.588028e+19
1347,1.703090e+00,1.591231e+19
1348,1.704280e+00,1.587624e+19
1349,1.705471e+00,1.586056e+19
1350,1.706661e+00,1.590791e+19
1351,1.707851e+00,1.584519e+19
1352,1.709041e+00,1.582975e+19
1353,1.710231e+00,1.581782e+19
1354,1.711421e+00,1.581673e+19
1355,1.712611e+00,1.581554e+19
1356,1.713801e+00,1.580871e+19
1357,1.714992e+00,1.582739e+19
1358,1.716182e+00,1.586751e+19
1359,1.717372e+00,1.582049e+19
1360,1.718562e+00,1.582322e+19
1361,1.719752e+00,1.585406e+19
1362,1.720942e+00,1.587344e+19
1363,1.722132e+00,1.591152e+19
1364,1.723322e+00,1.603224e+19
1365,1.724512e+00,1.635527e+19
1366,1.725703e+00,1.605839e+19
1367,1.726893e+00,1.591403e+19
1368,1.728083e+00,1.589013e+19
1369,1.729273e+00,1.586624e+19
1370,1.730463e+00,1.584234e+19
1371,1.731653e+00,1.585715e+19
1372,1.732843e+00,1.579775e+19
1373,1.734033e+00,1.575904e+19
1374,1.735224e+00,1.576264e+19
1375,1.736414e+00,1.579877e+19
1376,1.737604e+00,1.574828e+19
1377,1.738794e+00,1.573506e+19
1378,1.739984e+00,1.576748e+19
1379,1.741174e+00,1.571856e+19
1380,1.742364e+00,1.574433e+19
1381,1.743554e+00,1.577898e+19
1382,1.744744e+00,1.575530e+19
1383,1.745935e+00,1.576696e+19
1384,1.747125e+00,1.576871e+19
1385,1.748315e+00,1.576073e+19
1386,1.749505e+00,1.575498e+19
1387,1.750695e+00,1.575310e+19
1388,1.751885e+00,1.575532e+19
1389,1.753075e+00,1.576326e+19
1390,1.754265e+00,1.576418e+19
1391,1.755456e+00,1.583305e+19
1392,1.756646e+00,1.576842e+19
1393,1.757836e+00,1.577278e+19
1394,1.759026e+00,1.576762e+19
1395,1.760216e+00,1.574837e+19
1396,1.761406e+00,1.576427e+19
1397,1.762596e+00,1.603707e+19
1398,1.763786e+00,1.582768e+19
1399,1.764977e+00,1.572651e+19
1400,1.766167e+00,1.572766e+19
1401,1.767357e+00,1.572624e+19
1402,1.768547e+00,1.573464e+19
1403,1.769737e+00,1.573658e+19
1404,1.770927e+00,1.572882e+19
1405,1.772117e+00,1.573094e+19
1406,1.773307e+00,1.572624e+19
1407,1.774497e+00,1.574142e+19
1408,1.775688e+00,1.573333e+19
1409,1.776878e+00,1.573370e+19
1410,1.778068e+00,1.573342e+19
1411,1.779258e+00,1.573458e+19
1412,1.780448e+00,1.574773e+19
1413,1.781638e+00,1.574374e+19
1414,1.782828e+00,1.574592e+19
1415,1.784018e+00,1.575122e+19
1416,1.785209e+00,1.578169e+19
1417,1.786399e+00,1.579786e+19
1418,1.787589e+00,1.577327e+19
1419,1.788779e+00,1.579546e+19
1420,1.789969e+00,1.578230e+19
1421,1.791159e+00,1.578868e+19
1422,1.792349e+00,1.580226e+19
1423,1.793539e+00,1.582340e+19
1424,1.794729e+00,1.583218e+19
1425,1.795920e+00,1.583979e+19
1426,1.797110e+00,1.588417e+19
1427,1.798300e+00,1.599536e+19
1428,1.799490e+00,1.587103e+19
1429,1.800680e+00,1.588293e+19
1430,1.801870e+00,1.589798e+19
1431,1.803060e+00,1.591000e+19
1432,1.804250e+00,1.591956e+19
1433,1.805441e+00,1.593327e+19
1434,1.806631e+00,1.595529e+19
1435,1.807821e+00,1.597614e+19
1436,1.809011e+00,1.598203e+19
1437,1.810201e+00,1.600506e+19
1438,1.811391e+00,1.606120e+19
1439,1.812581e+00,1.605643e+19
1440,1.813771e+00,1.608044e+19
1441,1.814961e+00,1.610389e+19
1442,1.816152e+00,1.613148e+19
1443,1.817342e+00,1.616065e+19
1444,1.818532e+00,1.621084e+19
1445,1.819722e+00,1.623688e+19
1446,1.820912e+00,1.626389e+19
1447,1.822102e+00,1.631545e+19
1448,1.823292e+00,1.652862e+19
1449,1.824482e+00,1.642793e+19
1450,1.825673e+00,1.642049e+19
1451,1.826863e+00,1.646384e+19
1452,1.828053e+00,1.651159e+19
1453,1.829243e+00,1.656279e+19
1454,1.830433e+00,1.662182e+19
1455,1.831623e+00,1.668306e+19
1456,1.832813e+00,1.674882e+19
1457,1.834003e+00,1.683233e+19
1458,1.835194e+00,1.690821e+19
1459,1.836384e+00,1.701399e+19
1460,1.837574e+00,1.713322e+19
1461,1.838764e+00,1.718943e+19
1462,1.839954e+00,1.726828e+19
1463,1.841144e+00,1.735200e+19
1464,1.842334e+00,1.743381e+19
1465,1.843524e+00,1.752364e+19
1466,1.844714e+00,1.760885e+19
1467,1.845905e+00,1.765269e+19
1468,1.847095e+00,1.770495e+19
1469,1.848285e+00,1.773612e+19
1470,1.849475e+00,1.776250e+19
1471,1.850665e+00,1.782749e+19
1472,1.851855e+00,1.791522e+19
1473,1.853045e+00,1.803471e+19
1474,1.854235e+00,1.819860e+19
1475,1.855426e+00,1.841539e+19
1476,1.856616e+00,1.871223e+19
1477,1.857806e+00,1.913590e+19
1478,1.858996e+00,1.972612e+19
1479,1.860186e+00,2.069307e+19
1480,1.861376e+00,2.007546e+19
1481,1.862566e+00,1.922982e+19
1482,1.863756e+00,1.868713e+19
1483,1.864946e+00,1.829008e+19
1484,1.866137e+00,1.791743e+19
1485,1.867327e+00,1.763237e+19
1486,1.868517e+00,1.739969e+19
1487,1.869707e+00,1.719426e+19
